skillname,PUMA,Normalized Index
ComplexProblemSolving,4201804,3.929438655571628
ComplexProblemSolving,4201805,3.8606572994187682
ComplexProblemSolving,4201806,3.991248664021104
ComplexProblemSolving,4201807,3.9823704458575264
ComplexProblemSolving,4201900,3.8596397460036713
ComplexProblemSolving,4202001,3.9197909674853646
ComplexProblemSolving,4202002,3.9070990730684505
ComplexProblemSolving,4202003,3.8813395393068113
ComplexProblemSolving,4202100,3.8680144361329076
ComplexProblemSolving,4202200,3.8573499876520563
ComplexProblemSolving,4202301,3.908182874726133
ComplexProblemSolving,4202302,3.9785098651277733
ComplexProblemSolving,4202600,3.8450684496516176
ComplexProblemSolving,4202701,3.8990805987465382
ComplexProblemSolving,4202703,3.89840776956185
ComplexProblemSolving,4202801,3.909094136821141
ComplexProblemSolving,4202802,3.9282175200682294
ComplexProblemSolving,4202902,3.893511803416399
ComplexProblemSolving,4203602,3.9087866043235207
ComplexProblemSolving,4203702,3.8658948421838493
ComplexProblemSolving,4203800,3.841980241292911
ComplexProblemSolving,4203900,3.8641906813697955
ComplexProblemSolving,4204001,3.950129930636262
ComplexProblemSolving,4204002,3.8388710665498325
ComplexProblemSolving,4500101,3.883234804523012
ComplexProblemSolving,4500102,3.926940375022613
ComplexProblemSolving,4500103,3.934619069105393
ComplexProblemSolving,4500104,3.973022973394219
ComplexProblemSolving,4500105,3.8789024344492185
ComplexProblemSolving,4500200,3.8602736742810735
ComplexProblemSolving,4500301,3.8760660199486354
ComplexProblemSolving,4500302,3.869458459761922
ComplexProblemSolving,4700600,3.848500253316601
ComplexProblemSolving,4700700,3.886564901765165
ComplexProblemSolving,4700800,3.852720086953313
ComplexProblemSolving,4700900,3.8071463683668676
ComplexProblemSolving,4701000,3.843556429127955
ComplexProblemSolving,4701100,3.882929096816221
ComplexProblemSolving,4701200,3.8342186383667327
ComplexProblemSolving,4701300,3.911991709856106
ComplexProblemSolving,4701400,3.827756308862719
ComplexProblemSolving,4701500,3.839637736975325
ComplexProblemSolving,4701601,3.8858643869255
ComplexProblemSolving,4701602,3.912173918007718
ComplexProblemSolving,4701603,3.928753710718216
ComplexProblemSolving,4701604,3.9998288392930603
ComplexProblemSolving,4701700,3.864387308528181
ComplexProblemSolving,4701800,3.8750108296486694
ComplexProblemSolving,4701900,3.8498211050548097
ComplexProblemSolving,4702001,3.900154595470917
ComplexProblemSolving,4702002,3.944894533663475
ComplexProblemSolving,4702003,3.9454574796417794
ComplexProblemSolving,4702100,3.8301493490771286
ComplexProblemSolving,4702200,3.883898140926566
ComplexProblemSolving,4702300,3.9345746015320753
ComplexProblemSolving,4702700,3.8607300320933553
ComplexProblemSolving,5151010,3.844725668673991
ComplexProblemSolving,5151020,3.871528450111857
ComplexProblemSolving,5151040,3.9000424219600913
