skillname,PUMA,Normalized Index
ActiveLearning,3602201,0.7181580271491397
ActiveLearning,3602202,0.7371589114028819
ActiveLearning,3602203,0.7262938916400412
ActiveLearning,3602300,0.7477043051510722
ActiveLearning,3602401,0.7371059930043378
ActiveLearning,3602402,0.7278521618754684
ActiveLearning,3602500,0.7251645644885907
ActiveLearning,3602600,0.7224579047713504
ActiveLearning,3700100,0.72769371413401
ActiveLearning,3700200,0.7306775386320472
ActiveLearning,3700300,0.7237108742472325
ActiveLearning,3701801,0.7340477158894361
ActiveLearning,3701802,0.7283687777359058
ActiveLearning,3701803,0.7453899120888356
ActiveLearning,3701900,0.7316012318499137
ActiveLearning,3702000,0.7235587424995586
ActiveLearning,3702100,0.7261912623278894
ActiveLearning,3702201,0.7482222692667221
ActiveLearning,3702202,0.7442094813897955
ActiveLearning,3702300,0.7270936677864366
ActiveLearning,3702400,0.7202105392204468
ActiveLearning,3702500,0.7350471891020042
ActiveLearning,3702600,0.7346411914562947
ActiveLearning,3702700,0.7393654724995763
ActiveLearning,3702800,0.7308098715164131
ActiveLearning,3703001,0.7256593623503013
ActiveLearning,3703500,0.7281267012414443
ActiveLearning,3901300,0.7229021578708429
ActiveLearning,3901400,0.730979000530239
ActiveLearning,3901500,0.7219996788430751
ActiveLearning,3901600,0.7111984322808679
ActiveLearning,3902000,0.7307687581373942
ActiveLearning,3902800,0.7179656412818478
ActiveLearning,3902900,0.7099723912717218
ActiveLearning,3903000,0.7146108231991051
ActiveLearning,3903200,0.7148457277370001
ActiveLearning,3903300,0.7232110553397103
ActiveLearning,3903400,0.725290957701815
ActiveLearning,3903500,0.7223626510697702
ActiveLearning,3903600,0.7245182903872528
ActiveLearning,3903700,0.7133325899632889
ActiveLearning,3903800,0.7353936621730541
ActiveLearning,3904800,0.7199407691102312
ActiveLearning,3904900,0.7210533697886856
ActiveLearning,3905000,0.7147773793970652
ActiveLearning,3905100,0.7238450119296307
ActiveLearning,3905200,0.7247729838980628
ActiveLearning,3905600,0.7454264387820452
ActiveLearning,3905700,0.7294772844019385
ActiveLearning,4200101,0.7072041112605651
ActiveLearning,4200102,0.7362756901053772
ActiveLearning,4200200,0.7256104244318081
ActiveLearning,4200300,0.7196727252362245
ActiveLearning,4200400,0.7268373461869624
ActiveLearning,4200500,0.7274308457109123
ActiveLearning,4200600,0.7207775723388049
ActiveLearning,4200701,0.7224973154662385
ActiveLearning,4200702,0.7322830332752003
ActiveLearning,4200801,0.7229542782295515
ActiveLearning,4200802,0.7041568903192372
ActiveLearning,4200803,0.7282538454788884
ActiveLearning,4200900,0.7184079957651588
ActiveLearning,4201000,0.7171535738607581
ActiveLearning,4201100,0.715404343274125
ActiveLearning,4201200,0.7324294889752824
ActiveLearning,4201300,0.7158051211263867
ActiveLearning,4201400,0.7200798643971718
ActiveLearning,4201501,0.7249998640698679
ActiveLearning,4201502,0.7315075779301332
ActiveLearning,4201600,0.7477313850563907
ActiveLearning,4201701,0.74344585867082
ActiveLearning,4201702,0.7386769343583156
ActiveLearning,4201801,0.7507321700678053
ActiveLearning,4201802,0.759520046310135
ActiveLearning,4201803,0.7572548287162997
ActiveLearning,4201804,0.7360696560638781
ActiveLearning,4201805,0.7201057105770319
ActiveLearning,4201806,0.7502671526668446
ActiveLearning,4201807,0.7591127407896622
ActiveLearning,4201900,0.7157822496035939
ActiveLearning,4202001,0.7465034109644558
ActiveLearning,4202002,0.737628664982746
ActiveLearning,4202003,0.7326707065511544
ActiveLearning,4202100,0.7211182597810428
ActiveLearning,4202200,0.7219193030865014
ActiveLearning,4202301,0.7246769949136527
ActiveLearning,4202302,0.7427862603640392
ActiveLearning,4202600,0.7196782047767559
ActiveLearning,4202701,0.7424753790610872
ActiveLearning,4202703,0.7302680277622752
ActiveLearning,4202801,0.74023534648354
ActiveLearning,4202802,0.7451843189057603
ActiveLearning,4202902,0.7366663054005621
ActiveLearning,4203602,0.7339510088940923
ActiveLearning,4203702,0.7309362447664697
ActiveLearning,4203800,0.7212887831688721
ActiveLearning,4203900,0.7183569815434574
